"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152"
109.61,148.735555555556,215.5,304.366666666667,233.58,183.478888888889,128.557777777778,168.195555555556,222.015555555556,189.207777777778,219.292222222222,245.422222222222,226.316666666667,230.416666666667,242.007777777778,287.732222222222,289.187777777778,329.755555555556,291.723333333333,330.064444444444,398.735555555556,438.048888888889,520.397777777778,485.668888888889,464.891111111111,415.225555555556,417.324444444444,459.826666666667,406.416666666667,327.826666666667,391.024444444444,220.334444444444,173.611111111111,149.165555555556,123.565555555556,117.826666666667,121.778888888889,128.026666666667,130.401111111111,128.242222222222,135.932222222222,142.16,146.495555555556,154.431111111111,162.802222222222,175.221111111111,188.324444444444,201.045555555556,648.381111111111,1417.84111111111,1362.58111111111,1533.45777777778,3101.07666666667,4617.77666666667,5015.39111111111,4899.18333333333,4427.85111111111,4727.40222222222,5318.98,4938.43,4875.19,4740.01666666667,4748.41333333333,5446.81444444444,4858.93222222222,4752.92555555556,4716.26333333333,5143.98111111111,5341.68222222222,5654.70333333333,5276.85222222222,5151.69888888889,4935.62444444444,5297.56555555556,5514.17555555556,4636.58555555556,4423.42555555556,3180.83888888889,3148.47888888889,1864.51,1346.78666666667,1295.81888888889,1269.25555555556,1248.25666666667,1228.26,1211.04333333333,1215.99666666667,1183.70111111111,1144.73777777778,1124.95888888889,1101.35,1074.91111111111,1053.32,1046.21111111111,1046.22444444444,1069.25333333333,1165.25777777778,1288.65,2389.21,4418.08777777778,4842.07222222222,3903.72111111111,2654.22777777778,1901.06777777778,2356.31777777778,2053.68,757.293333333333,525.643333333333,634.907777777778,1365.80888888889,3169.60666666667,3211.00444444444,2894.89222222222,1292.64444444444,663.515555555556,529.545555555556,485.244444444444,465.942222222222,404.437777777778,371.837777777778,421.01,505.278888888889,573.782222222222,672.976666666667,769.072222222222,695.057777777778,672.225555555556,613.057777777778,583.393333333333,457.176666666667,418.952222222222,392.131111111111,327.968888888889,210.145555555556,278.044444444444,271.96,221.753333333333,190.898888888889,180.215555555556,188.251111111111,246.584444444444,174.042222222222,141.993333333333,115.777777777778,131.311111111111,175.391111111111,177.467777777778,191.096666666667,163.181111111111,156.66,138.325555555556,131.318888888889
91.3044444444444,159.443333333333,218.063333333333,294.266666666667,233.581111111111,114.925555555556,183.698888888889,192.283333333333,248.104444444444,214.024444444444,268.506666666667,300.423333333333,322.488888888889,287.73,320.843333333333,362.806666666667,352.098888888889,316.315555555556,316.837777777778,546.217777777778,582.118888888889,507.218888888889,479.962222222222,564.637777777778,589.347777777778,470.94,449.318888888889,392.863333333333,409.367777777778,387.351111111111,372.194444444444,303.158888888889,146.292222222222,129.677777777778,116.277777777778,112.113333333333,120.332222222222,123.393333333333,122.517777777778,130.346666666667,134.626666666667,137.498888888889,142.392222222222,150.221111111111,162.188888888889,172.613333333333,174.716666666667,243.111111111111,906.463333333333,1252.32333333333,1336.95,1961.65222222222,3486.88444444444,4828.93444444444,5211.18444444444,4688.10222222222,4645.78555555556,5193.96777777778,4773.42777777778,5161.64666666667,5255.24888888889,4863.16888888889,4852.56333333333,5376.30777777778,4723.03555555556,4636.00777777778,4720.19111111111,4855.41,5255.02111111111,5414.83222222222,5239.54,5222.31555555556,5051.36555555556,5530.70666666667,5640.82777777778,5213.12333333333,3876.44555555556,3333.40333333333,3131.17,1635.36222222222,1324.88444444444,1289.47333333333,1262.30555555556,1238.42333333333,1219.23222222222,1203.26333333333,1226.68444444444,1172.53666666667,1135.28888888889,1120.28333333333,1097.90333333333,1068.58666666667,1047.29888888889,1039.58,1044.56888888889,1062.06777777778,1107.73555555556,1285.46333333333,2020.61666666667,3657.44333333333,4722.91888888889,3841.90666666667,2501.93777777778,1852.33111111111,2621.73666666667,2243.88777777778,816.684444444444,551.813333333333,674.732222222222,1417.59888888889,2976.01222222222,2967.49,3017.15444444444,1643.35333333333,828.017777777778,620.175555555556,517.378888888889,433.43,373.851111111111,370.748888888889,434.653333333333,524.745555555556,634.66,678.982222222222,721.161111111111,743.215555555556,731.95,694.113333333333,555.893333333333,507.962222222222,392.353333333333,370.213333333333,326.412222222222,226.711111111111,320.187777777778,316.518888888889,243.932222222222,215.778888888889,196.351111111111,195.827777777778,246.92,228.72,177.56,151.73,124.234444444444,166.298888888889,220.261111111111,186.72,188.03,161.824444444444,140.322222222222,134.557777777778
107.783333333333,188.478888888889,138.801111111111,225.918888888889,111.253333333333,294.853333333333,259.633333333333,263.647777777778,265.494444444444,261.733333333333,339.922222222222,319.176666666667,348.755555555556,388.466666666667,391.631111111111,363.756666666667,377.396666666667,458.037777777778,499.917777777778,575.925555555556,595.597777777778,613.194444444444,548.895555555556,585.528888888889,663.541111111111,550.313333333333,436.362222222222,381.01,449.48,476.488888888889,336.372222222222,365.401111111111,191.592222222222,127.308888888889,113.836666666667,114.452222222222,117.381111111111,119.212222222222,125.722222222222,127.905555555556,129.994444444444,133.264444444444,141.355555555556,147.125555555556,150.345555555556,156.348888888889,178.552222222222,592.421111111111,1522.18666666667,1607.50666666667,1599.78111111111,2258.12555555556,3755.58777777778,4951.28222222222,5023.95222222222,4643.68888888889,4648.06222222222,4962.49444444444,5347.11444444444,5447.46444444444,5172.83222222222,4984.23444444444,4820.20111111111,5016.72,4571.95111111111,4653.84222222222,4796.43888888889,4946.27777777778,4977.93777777778,5408.26555555556,5286.86111111111,5171.49111111111,5259.23555555556,5989.84444444444,5520.44888888889,4897.39666666667,3548.92222222222,2566.97222222222,2187.28333333333,1575.75111111111,1323.18,1287.00222222222,1260.16555555556,1233.80777777778,1209.56333333333,1193.52666666667,1216.79222222222,1155.78,1128.89888888889,1114.32777777778,1092.33666666667,1063.14222222222,1043.83666666667,1033.56666666667,1036.69222222222,1056.75,1110.25666666667,1251.39333333333,1798.13111111111,3519.29555555556,3974.70111111111,3798.77333333333,2583.90777777778,1723.17333333333,2537.27555555556,2435.32888888889,923.046666666667,566.726666666667,657.907777777778,1340.46555555556,3275.78666666667,2726.93555555556,2919.72555555556,2286.15777777778,1047.28777777778,725.652222222222,513.593333333333,397.645555555556,357.614444444444,381.747777777778,489.056666666667,653.133333333333,759.001111111111,733.914444444444,730.501111111111,774.544444444444,781.495555555556,769.424444444444,601.655555555556,456.908888888889,366.027777777778,314.988888888889,278.927777777778,249.382222222222,321.081111111111,331.265555555556,246.433333333333,224.196666666667,224.287777777778,226.864444444444,231.983333333333,257.843333333333,189.502222222222,181.195555555556,143.657777777778,147.887777777778,225.772222222222,186.23,206.602222222222,167.781111111111,152.682222222222,142.103333333333
147.428888888889,206.04,84.12,88.9244444444444,133.4,190.456666666667,260.304444444444,329.237777777778,364.837777777778,549.328888888889,598.936666666667,497.948888888889,367.262222222222,380.504444444444,395.778888888889,334.765555555556,326.157777777778,394.471111111111,542.448888888889,619.255555555556,697.056666666667,663.171111111111,651.14,693.354444444444,749.246666666667,555.31,453.872222222222,386.462222222222,380.931111111111,341.108888888889,313.615555555556,352.387777777778,208.041111111111,116.638888888889,109.45,114.974444444444,115.686666666667,120.174444444444,121.944444444444,122.101111111111,124.802222222222,132.366666666667,136.05,136.403333333333,139.397777777778,151.136666666667,171.108888888889,780.377777777778,1675.81444444444,1387.33666666667,2320.93555555556,3567.21555555556,4289.41,5052.20777777778,4742.45333333333,4732.2,4739.36444444444,5450.03444444444,5403.59,4943.05111111111,4649.13222222222,4798.44555555556,5241.94222222222,5357.28666666667,4592.51666666667,4798.56333333333,5011.89444444444,4892.61555555556,5214.97333333333,5716.72111111111,5312.56888888889,5261.45666666667,5482.07111111111,6104.56222222222,5211.33,4955.26,3190.72444444444,2207.94333333333,1789.06555555556,1528.17,1338.99333333333,1299,1268.53444444444,1239.07444444444,1211.17333333333,1186.12777777778,1167.05777777778,1141.84222222222,1123.60888888889,1105.52555555556,1086.06666666667,1065.53111111111,1046.24555555556,1029.01333333333,1028.49333333333,1044.95222222222,1088.55666666667,1239.76,1732.70222222222,2954.55333333333,3866.18555555556,4003.09666666667,2978.20222222222,1713.34333333333,2087.99222222222,2403.53,1032.68555555556,590.066666666667,726.473333333333,1311.10555555556,2591.63222222222,2316.88444444444,2641.30777777778,2393.71555555556,1440.79111111111,956.687777777778,570.294444444444,364.608888888889,349.821111111111,384.426666666667,525.297777777778,863.376666666667,947.223333333333,837.062222222222,776.764444444444,808.258888888889,797.748888888889,680.608888888889,557.51,471.704444444444,368.297777777778,325.188888888889,263.922222222222,254.455555555556,343.152222222222,309.995555555556,234.898888888889,225.56,256.287777777778,238.36,259.331111111111,234.4,201.543333333333,162.671111111111,149.885555555556,137.902222222222,200.533333333333,192.808888888889,206.118888888889,180.53,170.742222222222,146.156666666667
138.652222222222,170.007777777778,99.6177777777778,148.435555555556,183.442222222222,192.42,498.983333333333,449.746666666667,469.471111111111,707.247777777778,647.986666666667,525.976666666667,422.867777777778,411.804444444444,381.72,320.805555555556,302.412222222222,302.963333333333,328.698888888889,417.236666666667,597.515555555556,720.473333333333,737.69,760.865555555556,776.705555555556,507.88,451.103333333333,392.313333333333,355.631111111111,367.85,300.005555555556,322.181111111111,183.118888888889,105.035555555556,106.113333333333,110.89,113.524444444444,116,118.062222222222,117.831111111111,124.188888888889,123.187777777778,122.907777777778,128.195555555556,133.496666666667,145.753333333333,278.26,746.396666666667,1099.15777777778,2001.00111111111,2703.80333333333,4598.72333333333,4850.84444444444,4533.19444444444,4663.11555555556,4762.04444444444,5274.66777777778,5428.37555555556,5181.74555555556,4959.59333333333,4850.67,4821.59,5247.25111111111,5305.31111111111,4842.05888888889,5044.38111111111,5181.07777777778,5057.10333333333,5344.96888888889,5523.48222222222,5238.25888888889,5251.34777777778,5290.11,6154.83555555556,5293.50555555556,5275.47222222222,3347.28111111111,2096.42222222222,1651.75222222222,1441.04888888889,1351.83333333333,1307.41777777778,1278.63777777778,1246.77666666667,1216.77555555556,1189.13777777778,1164.03888888889,1141.84333333333,1123.37888888889,1102.80555555556,1082.78,1064.81666666667,1045.16888888889,1024.76777777778,1018.51666666667,1028.28888888889,1053.12111111111,1192.81,1561.42,2580.30888888889,3875.50222222222,3877.36777777778,2954.87555555556,1845.80888888889,1931.53777777778,2532.56666666667,1098.34888888889,624.898888888889,926.48,1936.45333333333,2165.60444444444,1682.36111111111,2267.54666666667,2609,1876.85666666667,1254.56222222222,430.528888888889,353.931111111111,349.858888888889,400.677777777778,636.176666666667,1147.31333333333,1105.66,918.778888888889,828.385555555556,875.933333333333,849.2,725.476666666667,541.366666666667,416.014444444444,380.807777777778,400.32,327.562222222222,277.072222222222,392.898888888889,300.131111111111,238.374444444444,222.851111111111,235.827777777778,266.957777777778,246.155555555556,215.493333333333,215.426666666667,159.675555555556,144.574444444444,136.435555555556,183.415555555556,153.47,191.345555555556,200.754444444444,186.195555555556,154.465555555556
99.3322222222222,301.501111111111,163.576666666667,100.191111111111,153.95,396.304444444444,522.47,437.395555555556,439.865555555556,547.322222222222,605.455555555556,613.08,641.825555555556,405.05,362.364444444444,312.735555555556,300.452222222222,286.395555555556,281.433333333333,301.075555555556,337.108888888889,538.318888888889,880.11,786.051111111111,656.062222222222,451.812222222222,440.052222222222,409.694444444444,352.426666666667,341.418888888889,309.061111111111,228.685555555556,153.891111111111,102.126666666667,103.44,108.448888888889,110.818888888889,113.906666666667,112.917777777778,116.58,114.314444444444,113.852222222222,118.724444444444,126.557777777778,143.127777777778,208.655555555556,521.16,883.188888888889,1538.58666666667,2126.24,2822.97111111111,4453.23666666667,4704.62,5620.22333333333,4762.00555555556,4737.19,5532.04888888889,5454.96222222222,5247.13777777778,5084.5,4975.56888888889,5066.43777777778,4849.93,4734.96777777778,4695.36111111111,5106.54,4981.09777777778,5048.30222222222,5144.78888888889,5478.09777777778,5371.48888888889,5069.23666666667,5430.16111111111,5833.44,5213.04444444444,5015.02888888889,3509.12777777778,2212.61444444444,1703.74666666667,1434.99,1349.77888888889,1313.58666666667,1283.34555555556,1250.03222222222,1220.31777777778,1192.87333333333,1167.97222222222,1143.6,1123.18444444444,1102.28888888889,1081.28888888889,1061.61,1043.00444444444,1019.30222222222,1008.51666666667,1010.18,1014.29888888889,1123.18,1458.41222222222,2076.02333333333,3153.26666666667,3819.26666666667,3302.35444444444,2082.47444444444,1826.90333333333,2488.21444444444,1127.95222222222,659.535555555556,1110.25777777778,2214.23555555556,2335.07555555556,1437.50222222222,1503.19777777778,2840.80222222222,2355.94777777778,990.322222222222,352.1,349.346666666667,358.233333333333,444.283333333333,650.654444444444,1447.54333333333,1158.33111111111,999.042222222222,920.872222222222,873.442222222222,759.165555555556,725.837777777778,531.276666666667,405.228888888889,436.284444444444,331.462222222222,294.528888888889,288.975555555556,403.333333333333,309.405555555556,265.521111111111,279.02,209.045555555556,247.701111111111,258.954444444444,236.782222222222,206.301111111111,185.475555555556,158.018888888889,153.315555555556,147.388888888889,131.66,151.077777777778,210.851111111111,191.87,167.432222222222
42.0577777777778,243.61,477.106666666667,267.628888888889,165.132222222222,228.978888888889,367.971111111111,635.027777777778,626.027777777778,581.316666666667,596.241111111111,633.356666666667,595.172222222222,410.503333333333,351.873333333333,306.918888888889,293.827777777778,275.566666666667,268.247777777778,274.936666666667,300.211111111111,391.01,825.866666666667,856.061111111111,550.781111111111,484.888888888889,497.214444444444,415.278888888889,373.24,329.796666666667,336.791111111111,274.754444444444,117.381111111111,99.0611111111111,99.4966666666667,103.79,106.886666666667,108.332222222222,107.724444444444,109.611111111111,106.633333333333,112.47,122.185555555556,136.094444444444,153.627777777778,495.13,1011.15222222222,1182.97555555556,2083.19666666667,2619.11222222222,3127.44555555556,4330.56555555556,4373.02777777778,5039.88,4716.44888888889,5041.33444444444,5535.78444444444,5343.13666666667,5251.08444444444,5079.90333333333,5043.82777777778,5092.20555555556,4892.07333333333,4705.84111111111,4696.49444444444,5094.61444444444,5325.80555555556,5072.66888888889,4971.42222222222,5482.66666666667,5229.48333333333,5025.45333333333,5324.97333333333,5716.22777777778,5187.82777777778,5058.16777777778,4011.92555555556,2517.37111111111,1716.46222222222,1426.81111111111,1367.21888888889,1356.65,1307.83222222222,1253.06555555556,1216.91,1190.80333333333,1166.50555555556,1147.01111111111,1123.29111111111,1098.67333333333,1077.26777777778,1056.89444444444,1037.43777777778,1016.77888888889,1001.51666666667,995.668888888889,991.603333333333,1078.66555555556,1373.54,1587.93777777778,2579.34,3791.70666666667,3473.74,2356.32777777778,1562.82555555556,2109.80777777778,965.286666666667,751.324444444444,1403.95111111111,2094.45666666667,1956.54555555556,1143.67111111111,1337.18444444444,2715.15222222222,2356.52555555556,553.652222222222,347.167777777778,347.498888888889,363.485555555556,412.601111111111,583.75,1604.18333333333,1403.78222222222,1027.35444444444,965.576666666667,830.023333333333,705.576666666667,725.494444444444,579.293333333333,462.745555555556,466.264444444444,453.561111111111,359.82,305.4,403.843333333333,359.266666666667,306.785555555556,319.917777777778,226.186666666667,199.563333333333,264.02,246.948888888889,230.342222222222,216.185555555556,196.762222222222,194.156666666667,120.273333333333,194.236666666667,163.376666666667,175.814444444444,203.833333333333,179.757777777778
55.7488888888889,183.406666666667,539.727777777778,707.368888888889,291.931111111111,230.855555555556,294.69,577.374444444444,575.458888888889,574.238888888889,633.715555555556,642.014444444444,591.198888888889,437.417777777778,388.891111111111,297.334444444444,293.617777777778,285.86,274.011111111111,258.608888888889,276.557777777778,441.122222222222,590.934444444444,625.245555555556,513.22,569.726666666667,566.606666666667,496.447777777778,377.837777777778,325.944444444444,360.221111111111,214.742222222222,99.8266666666667,91.7966666666667,98.1422222222222,98.1877777777778,101.092222222222,102.551111111111,106.33,101.146666666667,105.544444444444,114.141111111111,119.435555555556,154.621111111111,311.414444444444,829.028888888889,1479.40444444444,2061.25444444444,3014.20222222222,2777.50666666667,2415.9,3232.78,4787.99,5373.65111111111,5107.32444444444,5277.12777777778,5435.32444444444,5425.92444444444,5088.85222222222,4860.27888888889,4727.92555555556,4737.16888888889,4652.03333333333,4676.88333333333,4697.86888888889,4971.77555555556,5387.69666666667,5074.62777777778,5206.18111111111,5356.79444444444,5186.63,5124.95,5316.39888888889,5588.80777777778,5293.72,4936.79111111111,4281.04333333333,2837.67666666667,1857.41777777778,1456.59,1412.74888888889,1372.73888888889,1340.15777777778,1256.02333333333,1207.21888888889,1183.94888888889,1161.11444444444,1137.60333333333,1114.57111111111,1092.64888888889,1071.07777777778,1049.82444444444,1032.22222222222,1012.31222222222,994.554444444444,989.357777777778,985.001111111111,991.463333333333,1345.59,1471.46333333333,2688.86888888889,3649.11888888889,3153.17333333333,2280.56222222222,1418.48333333333,1699.55666666667,828.002222222222,978.011111111111,1996.61888888889,2058.99,1270.04777777778,781.643333333333,1286.1,2257.92333333333,1401.44888888889,385.985555555556,348.538888888889,352.517777777778,405.768888888889,492.124444444444,766.836666666667,1549.53444444444,1289.42333333333,891.766666666667,798.467777777778,716.481111111111,662.881111111111,783.051111111111,635.356666666667,570.286666666667,526.011111111111,498.501111111111,334.165555555556,374.702222222222,390.937777777778,414.986666666667,333.743333333333,339.816666666667,256.996666666667,209.901111111111,228.403333333333,256.598888888889,250.503333333333,233.762222222222,225.15,214.666666666667,117.527777777778,205.584444444444,234.591111111111,158.55,193.52,179.845555555556
36.29,166.69,402.713333333333,833.852222222222,511.94,330.56,358.478888888889,550.115555555556,562.433333333333,592.943333333333,637.752222222222,637.791111111111,538.494444444444,459.707777777778,371.616666666667,335.672222222222,294.502222222222,267.48,258.382222222222,251.605555555556,275.65,349.255555555556,571.891111111111,542.357777777778,501.388888888889,613.154444444444,687.193333333333,541.472222222222,405.252222222222,304.753333333333,339.177777777778,205.432222222222,110.577777777778,90.6044444444444,94.6055555555556,94.5688888888889,95.6611111111111,98.3444444444444,101.237777777778,97.7911111111111,103.842222222222,107.831111111111,120.325555555556,260.398888888889,655.643333333333,1331.54444444444,1157.97111111111,2319.55777777778,3445.86,3167.52333333333,3059.72555555556,4006.30777777778,5072.00444444444,5336.00444444444,5208.22333333333,5446.14444444444,5356.89555555556,5263.46,5311.61777777778,4806.36666666667,4816.58,4738.20555555556,4601.22444444444,4661.76777777778,4637.85666666667,5291.77333333333,5217.92888888889,5124.58888888889,5485.38333333333,5206.41666666667,5326.73555555556,5176.70777777778,5359.10888888889,5564.21666666667,5166.88888888889,4758.37222222222,5005.38111111111,3853.24,2151.58111111111,1541.21222222222,1428.25333333333,1378.97666666667,1370.72,1261.46777777778,1200.33111111111,1173.47111111111,1151.18888888889,1128.42222222222,1108.89444444444,1087.55444444444,1063.67777777778,1042.43222222222,1022.99333333333,1003.35444444444,987.351111111111,984.228888888889,978.878888888889,979.124444444444,1250.07444444444,1436.88555555556,2211.51222222222,3519.80555555556,2903.86444444444,2726.73222222222,1778.18555555556,1333.23555555556,873.213333333333,1275.16888888889,2072.42333333333,1681.85555555556,753.501111111111,508.997777777778,1207.30222222222,1286.15111111111,530.422222222222,404.86,400.417777777778,384.084444444444,440.811111111111,595.345555555556,1254.14777777778,1447.80555555556,1101.87444444444,812.683333333333,640.907777777778,643.3,583.99,744.612222222222,700.644444444444,755.761111111111,602.114444444444,421.258888888889,337.91,441.854444444444,446.954444444444,407.41,384.554444444444,385.452222222222,276.711111111111,206.994444444444,196.622222222222,239.987777777778,240.913333333333,251.773333333333,244.106666666667,214.973333333333,123.236666666667,189.478888888889,246.867777777778,176.615555555556,174.1,160.961111111111
7.73222222222222,161.646666666667,313.906666666667,852.106666666667,866.961111111111,723.394444444445,611.84,587.021111111111,568.201111111111,590.231111111111,622.651111111111,417.456666666667,455.75,639.801111111111,500.95,359.857777777778,329.381111111111,326.475555555556,255.768888888889,250.798888888889,284.838888888889,364.74,533.447777777778,442.246666666667,493.912222222222,674.294444444444,691.136666666667,517.943333333333,404.872222222222,343.135555555556,254.801111111111,180.972222222222,110.975555555556,88.24,88.9966666666667,89.3666666666667,90.9855555555555,93.7088888888889,93.3955555555556,94.6755555555555,98.4988888888889,101.836666666667,166.171111111111,422.297777777778,910.645555555556,1707.51444444444,1597.26888888889,2325.68,3593.85888888889,3905.49111111111,3950.18,4772.10333333333,5169.67444444444,5026.45111111111,5276.12444444444,5425.05444444444,5561.63777777778,5033.87555555556,4913.16777777778,5121.84555555556,4894.63111111111,4941.13111111111,4559.27222222222,4594.46333333333,4680.95666666667,5123.28444444444,5516.58,5307.69444444444,5043.36666666667,5224.86444444444,5466.69777777778,5378.20555555556,5412.62333333333,5271.13888888889,5665.48666666667,4916.76888888889,4940.68888888889,4447.20666666667,2621.23555555556,1631.60666666667,1422.31555555556,1371.45444444444,1349.50444444444,1272.91444444444,1205.38555555556,1177.34444444444,1152.96333333333,1128.84111111111,1103.98222222222,1080.67333333333,1059.22444444444,1035.16333333333,1013.22888888889,995.212222222222,980.644444444445,977.95,975.723333333333,988.352222222222,1177.74666666667,1337.38777777778,1931.70666666667,2861.89555555556,3086.01333333333,3331.49222222222,1876.81777777778,1108.28888888889,1096.64666666667,1315.11444444444,2276.41222222222,1184.87,334.333333333333,382.944444444444,883.437777777778,626.204444444444,906.56,832.334444444444,731.318888888889,450.508888888889,577.211111111111,716.262222222222,1716.19777777778,1522.79444444444,1036.56888888889,687.965555555556,549.082222222222,547.893333333333,555.845555555556,662.698888888889,928.698888888889,861.903333333333,678.488888888889,376.03,341.465555555556,450.643333333333,505.321111111111,495.063333333333,560.165555555556,422.822222222222,293.053333333333,204.991111111111,201.061111111111,207.211111111111,234.298888888889,243.445555555556,226.795555555556,187.183333333333,130.671111111111,175.274444444444,231.562222222222,181.548888888889,138.221111111111,163.503333333333
0.1,51.3433333333333,117.472222222222,624.38,1078.60111111111,937.71,893.183333333333,734.847777777778,602.402222222222,573.184444444444,438.732222222222,284.96,293.302222222222,348.003333333333,363.112222222222,316.276666666667,300.477777777778,308.096666666667,267.367777777778,244.113333333333,273.553333333333,302.521111111111,402.381111111111,444.775555555556,495.792222222222,628.663333333333,637.448888888889,397.575555555556,337.453333333333,363.24,279.087777777778,237.214444444444,100.533333333333,84.86,84.8055555555556,84.8655555555556,88.4333333333333,89.6522222222222,87.8244444444444,90.5044444444444,92.5222222222222,96.7422222222222,190.128888888889,525.918888888889,1248.74333333333,1874.39111111111,2240.81555555556,3262.19888888889,3796.19111111111,4850.66222222222,4393.18444444444,5118.53666666667,5053.42444444444,4863.99222222222,5322.54333333333,5680.86222222222,5307.31111111111,4972.06222222222,5048.46555555556,5375.43777777778,5043.43777777778,4909.73222222222,4476.39777777778,4541.31444444444,4737.91333333333,4891.16666666667,5267.98666666667,5225.15444444444,5041.37666666667,5249.25222222222,5213.08777777778,5211.61555555556,5065.14666666667,5091.83555555556,5314.55,5138.35444444444,4898.25666666667,4581.23111111111,2774.58444444444,1743.24444444444,1413.69222222222,1357.86,1347.56444444444,1282.59444444444,1225.63888888889,1191.13666666667,1160.34222222222,1132.08222222222,1104.45222222222,1076.42333333333,1053.40666666667,1027.91111111111,1003.85333333333,986.713333333333,973.015555555556,971.446666666667,973.391111111111,992.272222222222,1089.45333333333,1419.74666666667,1627.68777777778,2379.80111111111,3453.34111111111,3178.43666666667,1884.24888888889,1050.48,1144.67111111111,1469.45777777778,2516.20111111111,843.747777777778,290.807777777778,247.51,316.948888888889,921.04,1765.67555555556,1598.32888888889,946.083333333333,506.454444444444,478.646666666667,749.454444444444,1689.04333333333,1557.85555555556,816.342222222222,549.394444444445,472.572222222222,442.225555555556,473.914444444444,610.254444444444,1100.59,1067.10333333333,689.381111111111,397.858888888889,415.801111111111,513.264444444444,557.195555555556,702.583333333333,661.047777777778,530.163333333333,311.13,250.023333333333,193.948888888889,195.482222222222,212.41,230.874444444444,221.214444444444,184.663333333333,142.883333333333,174.497777777778,240.162222222222,236.311111111111,126.558888888889,135.934444444444
0,4.65,86.1766666666667,125.584444444444,858.377777777778,1033.81888888889,977.313333333333,900.487777777778,806.757777777778,619.803333333333,377.733333333333,236.346666666667,272.313333333333,263.643333333333,318.378888888889,350.092222222222,261.655555555556,290.688888888889,253.474444444444,232.064444444444,305.885555555556,379.481111111111,588.036666666667,544.524444444444,542.65,532.092222222222,498.588888888889,391.546666666667,294.788888888889,285.728888888889,273.595555555556,258.406666666667,92.5344444444444,81.3722222222222,81.19,83.1577777777778,83.8244444444444,85.9166666666667,83.4688888888889,85.8777777777778,87.5744444444444,91.0722222222222,132.337777777778,672.858888888889,1264.78555555556,2302.82333333333,2971.65333333333,3722.58111111111,4180.22333333333,4703.12444444444,4983.81,5238.06444444444,4797.21,4787.42222222222,5527.06777777778,5602.13333333333,5094.10555555556,4782.80111111111,4848.64888888889,5140.19444444444,5117.13777777778,4626.37444444444,4667.69444444444,4651.62777777778,4722.85777777778,4937.47333333333,5047.50888888889,5166.09777777778,5049.55222222222,5283.12444444444,5358.52,5058.66444444444,4998.70333333333,5069.45,5251.01,5124.63111111111,4934.91444444444,4502.61333333333,2797.59111111111,1773.88666666667,1410.05444444444,1351.48888888889,1318.87555555556,1277.20333333333,1232.44888888889,1196.93222222222,1164.84555555556,1134.88333333333,1104.59222222222,1075.22888888889,1047.66111111111,1020.83222222222,996.688888888889,977.775555555556,966.39,964.636666666667,969.603333333333,985.275555555556,1035.36777777778,1399.55777777778,1853.15888888889,2586.05444444444,3636.22333333333,3190.64666666667,2154.21,1162.04222222222,1209.74333333333,1673.82777777778,2497.31888888889,941.918888888889,313.39,197.511111111111,479.452222222222,1694.38777777778,2052.13,1981.01444444444,1024.51666666667,476.307777777778,457.416666666667,773.947777777778,1548.89444444444,1372.04777777778,671.988888888889,478.882222222222,419.614444444444,417.128888888889,443.488888888889,611.163333333333,1013.19,1164.63111111111,734.983333333333,540.972222222222,453.374444444444,547.774444444444,638.944444444444,703.133333333333,791.541111111111,505.781111111111,323.892222222222,312.562222222222,177.658888888889,215.375555555556,196.462222222222,221.58,224.733333333333,182.638888888889,145.844444444444,186.15,235.418888888889,244.477777777778,151.333333333333,120.884444444444
